period,scenario,sfe_iteration,sfe_curve_segment,reservoir_1 - asset_owner_1,reservoir_1 - asset_owner_2,reservoir_1 - asset_owner_3,reservoir_1 - asset_owner_4
3,2,2,37,0,0,0,0
3,2,2,38,0,0,0,0
3,2,2,39,0,0,0,0
3,2,2,40,0,0,0,0
3,2,2,41,0,0,0,0
3,2,3,1,497849,497849,360000,360000
3,2,3,2,58020.6,58020.6,0,0
3,2,3,3,0,0,0,0
3,2,3,4,0,0,0,0
3,2,3,5,0,0,0,0
3,2,3,6,0,0,0,0
3,2,3,7,0,0,0,0
3,2,3,8,0,0,0,0
3,2,3,9,0,0,0,0
3,2,3,10,0,0,0,0
3,2,3,11,0,0,0,0
3,2,3,12,0,0,0,0
3,2,3,13,0,0,0,0
3,2,3,14,0,0,0,0
3,2,3,15,0,0,0,0
3,2,3,16,0,0,0,0
3,2,3,17,0,0,0,0
3,2,3,18,0,0,0,0
3,2,3,19,0,0,0,0
3,2,3,20,0,0,0,0
3,2,3,21,0,0,0,0
3,2,3,22,0,0,0,0
3,2,3,23,0,0,0,0
3,2,3,24,0,0,0,0
3,2,3,25,0,0,0,0
3,2,3,26,0,0,0,0
3,2,3,27,0,0,0,0
3,2,3,28,0,0,0,0
3,2,3,29,0,0,0,0
3,2,3,30,0,0,0,0
3,2,3,31,0,0,0,0
3,2,3,32,0,0,0,0
3,2,3,33,0,0,0,0
3,2,3,34,0,0,0,0
3,2,3,35,0,0,0,0
3,2,3,36,0,0,0,0
3,2,3,37,0,0,0,0
3,2,3,38,0,0,0,0
3,2,3,39,0,0,0,0
3,2,3,40,0,0,0,0
3,2,3,41,0,0,0,0
3,2,4,1,497849,497849,360000,360000
3,2,4,2,59567.6,59567.6,0,0
3,2,4,3,0,0,0,0
3,2,4,4,0,0,0,0
3,2,4,5,0,0,0,0
3,2,4,6,0,0,0,0
3,2,4,7,0,0,0,0
3,2,4,8,0,0,0,0
3,2,4,9,0,0,0,0
3,2,4,10,0,0,0,0
3,2,4,11,0,0,0,0
3,2,4,12,0,0,0,0
3,2,4,13,0,0,0,0
3,2,4,14,0,0,0,0
3,2,4,15,0,0,0,0
3,2,4,16,0,0,0,0
3,2,4,17,0,0,0,0
3,2,4,18,0,0,0,0
3,2,4,19,0,0,0,0
3,2,4,20,0,0,0,0
3,2,4,21,0,0,0,0
3,2,4,22,0,0,0,0
3,2,4,23,0,0,0,0
3,2,4,24,0,0,0,0
3,2,4,25,0,0,0,0
3,2,4,26,0,0,0,0
3,2,4,27,0,0,0,0
3,2,4,28,0,0,0,0
3,2,4,29,0,0,0,0
3,2,4,30,0,0,0,0
3,2,4,31,0,0,0,0
3,2,4,32,0,0,0,0
3,2,4,33,0,0,0,0
3,2,4,34,0,0,0,0
3,2,4,35,0,0,0,0
3,2,4,36,0,0,0,0
3,2,4,37,0,0,0,0
3,2,4,38,0,0,0,0
3,2,4,39,0,0,0,0
3,2,4,40,0,0,0,0
3,2,4,41,0,0,0,0
3,2,5,1,497849,497849,360000,360000
3,2,5,2,60181,60181,0,0
3,2,5,3,0,0,0,0
3,2,5,4,0,0,0,0
3,2,5,5,0,0,0,0
3,2,5,6,0,0,0,0
3,2,5,7,0,0,0,0
3,2,5,8,0,0,0,0
3,2,5,9,0,0,0,0
3,2,5,10,0,0,0,0
3,2,5,11,0,0,0,0
3,2,5,12,0,0,0,0
3,2,5,13,0,0,0,0
3,2,5,14,0,0,0,0
3,2,5,15,0,0,0,0
3,2,5,16,0,0,0,0
3,2,5,17,0,0,0,0
3,2,5,18,0,0,0,0
3,2,5,19,0,0,0,0
3,2,5,20,0,0,0,0
3,2,5,21,0,0,0,0
3,2,5,22,0,0,0,0
3,2,5,23,0,0,0,0
3,2,5,24,0,0,0,0
3,2,5,25,0,0,0,0
3,2,5,26,0,0,0,0
3,2,5,27,0,0,0,0
3,2,5,28,0,0,0,0
3,2,5,29,0,0,0,0
3,2,5,30,0,0,0,0
3,2,5,31,0,0,0,0
3,2,5,32,0,0,0,0
3,2,5,33,0,0,0,0
3,2,5,34,0,0,0,0
3,2,5,35,0,0,0,0
3,2,5,36,0,0,0,0
3,2,5,37,0,0,0,0
3,2,5,38,0,0,0,0
3,2,5,39,0,0,0,0
3,2,5,40,0,0,0,0
3,2,5,41,0,0,0,0
3,2,6,1,497849,497849,360000,360000
3,2,6,2,60427.8,60427.8,0,0
3,2,6,3,0,0,0,0
3,2,6,4,0,0,0,0
3,2,6,5,0,0,0,0
3,2,6,6,0,0,0,0
3,2,6,7,0,0,0,0
3,2,6,8,0,0,0,0
3,2,6,9,0,0,0,0
3,2,6,10,0,0,0,0
3,2,6,11,0,0,0,0
3,2,6,12,0,0,0,0
3,2,6,13,0,0,0,0
3,2,6,14,0,0,0,0
3,2,6,15,0,0,0,0
3,2,6,16,0,0,0,0
3,2,6,17,0,0,0,0
3,2,6,18,0,0,0,0
3,2,6,19,0,0,0,0
3,2,6,20,0,0,0,0
3,2,6,21,0,0,0,0
3,2,6,22,0,0,0,0
3,2,6,23,0,0,0,0
3,2,6,24,0,0,0,0
3,2,6,25,0,0,0,0
3,2,6,26,0,0,0,0
3,2,6,27,0,0,0,0
3,2,6,28,0,0,0,0
3,2,6,29,0,0,0,0
3,2,6,30,0,0,0,0
3,2,6,31,0,0,0,0
3,2,6,32,0,0,0,0
3,2,6,33,0,0,0,0
3,2,6,34,0,0,0,0
3,2,6,35,0,0,0,0
3,2,6,36,0,0,0,0
3,2,6,37,0,0,0,0
3,2,6,38,0,0,0,0
3,2,6,39,0,0,0,0
3,2,6,40,0,0,0,0
3,2,6,41,0,0,0,0
3,2,7,1,497849,497849,360000,360000
3,2,7,2,60527.8,60527.8,0,0
3,2,7,3,0,0,0,0
3,2,7,4,0,0,0,0
3,2,7,5,0,0,0,0
3,2,7,6,0,0,0,0
3,2,7,7,0,0,0,0
3,2,7,8,0,0,0,0
3,2,7,9,0,0,0,0
3,2,7,10,0,0,0,0
3,2,7,11,0,0,0,0
3,2,7,12,0,0,0,0
3,2,7,13,0,0,0,0
3,2,7,14,0,0,0,0
3,2,7,15,0,0,0,0
3,2,7,16,0,0,0,0
3,2,7,17,0,0,0,0
3,2,7,18,0,0,0,0
3,2,7,19,0,0,0,0
3,2,7,20,0,0,0,0
3,2,7,21,0,0,0,0
3,2,7,22,0,0,0,0
3,2,7,23,0,0,0,0
3,2,7,24,0,0,0,0
3,2,7,25,0,0,0,0
3,2,7,26,0,0,0,0
3,2,7,27,0,0,0,0
3,2,7,28,0,0,0,0
3,2,7,29,0,0,0,0
3,2,7,30,0,0,0,0
3,2,7,31,0,0,0,0
3,2,7,32,0,0,0,0
3,2,7,33,0,0,0,0
3,2,7,34,0,0,0,0
3,2,7,35,0,0,0,0
3,2,7,36,0,0,0,0
3,2,7,37,0,0,0,0
3,2,7,38,0,0,0,0
3,2,7,39,0,0,0,0
3,2,7,40,0,0,0,0
3,2,7,41,0,0,0,0
3,2,8,1,497849,497849,360000,360000
3,2,8,2,60568.4,60568.4,0,0
3,2,8,3,0,0,0,0
3,2,8,4,0,0,0,0
3,2,8,5,0,0,0,0
3,2,8,6,0,0,0,0
3,2,8,7,0,0,0,0
3,2,8,8,0,0,0,0
3,2,8,9,0,0,0,0
3,2,8,10,0,0,0,0
3,2,8,11,0,0,0,0
3,2,8,12,0,0,0,0
3,2,8,13,0,0,0,0
3,2,8,14,0,0,0,0
3,2,8,15,0,0,0,0
3,2,8,16,0,0,0,0
3,2,8,17,0,0,0,0
3,2,8,18,0,0,0,0
3,2,8,19,0,0,0,0
3,2,8,20,0,0,0,0
3,2,8,21,0,0,0,0
3,2,8,22,0,0,0,0
3,2,8,23,0,0,0,0
3,2,8,24,0,0,0,0
3,2,8,25,0,0,0,0
3,2,8,26,0,0,0,0
3,2,8,27,0,0,0,0
3,2,8,28,0,0,0,0
3,2,8,29,0,0,0,0
3,2,8,30,0,0,0,0
3,2,8,31,0,0,0,0
3,2,8,32,0,0,0,0
3,2,8,33,0,0,0,0
3,2,8,34,0,0,0,0
3,2,8,35,0,0,0,0
3,2,8,36,0,0,0,0
3,2,8,37,0,0,0,0
3,2,8,38,0,0,0,0
3,2,8,39,0,0,0,0
3,2,8,40,0,0,0,0
3,2,8,41,0,0,0,0
3,2,9,1,497849,497849,360000,360000
3,2,9,2,60584.9,60584.9,0,0
3,2,9,3,0,0,0,0
3,2,9,4,0,0,0,0
3,2,9,5,0,0,0,0
3,2,9,6,0,0,0,0
3,2,9,7,0,0,0,0
3,2,9,8,0,0,0,0
3,2,9,9,0,0,0,0
3,2,9,10,0,0,0,0
3,2,9,11,0,0,0,0
3,2,9,12,0,0,0,0
3,2,9,13,0,0,0,0
3,2,9,14,0,0,0,0
3,2,9,15,0,0,0,0
3,2,9,16,0,0,0,0
3,2,9,17,0,0,0,0
3,2,9,18,0,0,0,0
3,2,9,19,0,0,0,0
3,2,9,20,0,0,0,0
3,2,9,21,0,0,0,0
3,2,9,22,0,0,0,0
3,2,9,23,0,0,0,0
3,2,9,24,0,0,0,0
3,2,9,25,0,0,0,0
3,2,9,26,0,0,0,0
3,2,9,27,0,0,0,0
3,2,9,28,0,0,0,0
3,2,9,29,0,0,0,0
3,2,9,30,0,0,0,0
3,2,9,31,0,0,0,0
3,2,9,32,0,0,0,0
3,2,9,33,0,0,0,0
3,2,9,34,0,0,0,0
3,2,9,35,0,0,0,0
3,2,9,36,0,0,0,0
3,2,9,37,0,0,0,0
3,2,9,38,0,0,0,0
3,2,9,39,0,0,0,0
3,2,9,40,0,0,0,0
3,2,9,41,0,0,0,0
3,2,10,1,497849,497849,360000,360000
3,2,10,2,60591.6,60591.6,0,0
3,2,10,3,0,0,0,0
3,2,10,4,0,0,0,0
3,2,10,5,0,0,0,0
3,2,10,6,0,0,0,0
3,2,10,7,0,0,0,0
3,2,10,8,0,0,0,0
3,2,10,9,0,0,0,0
3,2,10,10,0,0,0,0
3,2,10,11,0,0,0,0
3,2,10,12,0,0,0,0
3,2,10,13,0,0,0,0
3,2,10,14,0,0,0,0
3,2,10,15,0,0,0,0
3,2,10,16,0,0,0,0
3,2,10,17,0,0,0,0
3,2,10,18,0,0,0,0
3,2,10,19,0,0,0,0
3,2,10,20,0,0,0,0
3,2,10,21,0,0,0,0
3,2,10,22,0,0,0,0
3,2,10,23,0,0,0,0
3,2,10,24,0,0,0,0
3,2,10,25,0,0,0,0
3,2,10,26,0,0,0,0
3,2,10,27,0,0,0,0
3,2,10,28,0,0,0,0
3,2,10,29,0,0,0,0
3,2,10,30,0,0,0,0
3,2,10,31,0,0,0,0
3,2,10,32,0,0,0,0
3,2,10,33,0,0,0,0
3,2,10,34,0,0,0,0
3,2,10,35,0,0,0,0
3,2,10,36,0,0,0,0
3,2,10,37,0,0,0,0
3,2,10,38,0,0,0,0
3,2,10,39,0,0,0,0
3,2,10,40,0,0,0,0
3,2,10,41,0,0,0,0
3,2,11,1,497849,497849,360000,360000
3,2,11,2,60594.3,60594.3,0,0
3,2,11,3,0,0,0,0
3,2,11,4,0,0,0,0
3,2,11,5,0,0,0,0
3,2,11,6,0,0,0,0
3,2,11,7,0,0,0,0
3,2,11,8,0,0,0,0
3,2,11,9,0,0,0,0
3,2,11,10,0,0,0,0
3,2,11,11,0,0,0,0
3,2,11,12,0,0,0,0
3,2,11,13,0,0,0,0
3,2,11,14,0,0,0,0
3,2,11,15,0,0,0,0
3,2,11,16,0,0,0,0
3,2,11,17,0,0,0,0
3,2,11,18,0,0,0,0
3,2,11,19,0,0,0,0
3,2,11,20,0,0,0,0
3,2,11,21,0,0,0,0
3,2,11,22,0,0,0,0
3,2,11,23,0,0,0,0
3,2,11,24,0,0,0,0
3,2,11,25,0,0,0,0
3,2,11,26,0,0,0,0
3,2,11,27,0,0,0,0
3,2,11,28,0,0,0,0
3,2,11,29,0,0,0,0
3,2,11,30,0,0,0,0
3,2,11,31,0,0,0,0
3,2,11,32,0,0,0,0
3,2,11,33,0,0,0,0
3,2,11,34,0,0,0,0
3,2,11,35,0,0,0,0
3,2,11,36,0,0,0,0
3,2,11,37,0,0,0,0
3,2,11,38,0,0,0,0
3,2,11,39,0,0,0,0
3,2,11,40,0,0,0,0
3,2,11,41,0,0,0,0
3,2,12,1,497849,497849,360000,360000
3,2,12,2,60595.4,60595.4,0,0
3,2,12,3,0,0,0,0
3,2,12,4,0,0,0,0
3,2,12,5,0,0,0,0
3,2,12,6,0,0,0,0
3,2,12,7,0,0,0,0
3,2,12,8,0,0,0,0
3,2,12,9,0,0,0,0
3,2,12,10,0,0,0,0
3,2,12,11,0,0,0,0
3,2,12,12,0,0,0,0
3,2,12,13,0,0,0,0
3,2,12,14,0,0,0,0
3,2,12,15,0,0,0,0
3,2,12,16,0,0,0,0
3,2,12,17,0,0,0,0
3,2,12,18,0,0,0,0
3,2,12,19,0,0,0,0
3,2,12,20,0,0,0,0
3,2,12,21,0,0,0,0
3,2,12,22,0,0,0,0
3,2,12,23,0,0,0,0
3,2,12,24,0,0,0,0
3,2,12,25,0,0,0,0
3,2,12,26,0,0,0,0
3,2,12,27,0,0,0,0
3,2,12,28,0,0,0,0
3,2,12,29,0,0,0,0
3,2,12,30,0,0,0,0
3,2,12,31,0,0,0,0
3,2,12,32,0,0,0,0
3,2,12,33,0,0,0,0
3,2,12,34,0,0,0,0
3,2,12,35,0,0,0,0
3,2,12,36,0,0,0,0
3,2,12,37,0,0,0,0
3,2,12,38,0,0,0,0
3,2,12,39,0,0,0,0
3,2,12,40,0,0,0,0
3,2,12,41,0,0,0,0
3,2,13,1,497849,497849,360000,360000
3,2,13,2,60595.8,60595.8,0,0
3,2,13,3,0,0,0,0
3,2,13,4,0,0,0,0
3,2,13,5,0,0,0,0
3,2,13,6,0,0,0,0
3,2,13,7,0,0,0,0
3,2,13,8,0,0,0,0
3,2,13,9,0,0,0,0
3,2,13,10,0,0,0,0
3,2,13,11,0,0,0,0
3,2,13,12,0,0,0,0
3,2,13,13,0,0,0,0
3,2,13,14,0,0,0,0
3,2,13,15,0,0,0,0
3,2,13,16,0,0,0,0
3,2,13,17,0,0,0,0
3,2,13,18,0,0,0,0
3,2,13,19,0,0,0,0
3,2,13,20,0,0,0,0
3,2,13,21,0,0,0,0
3,2,13,22,0,0,0,0
3,2,13,23,0,0,0,0
3,2,13,24,0,0,0,0
3,2,13,25,0,0,0,0
3,2,13,26,0,0,0,0
3,2,13,27,0,0,0,0
3,2,13,28,0,0,0,0
3,2,13,29,0,0,0,0
3,2,13,30,0,0,0,0
3,2,13,31,0,0,0,0
3,2,13,32,0,0,0,0
3,2,13,33,0,0,0,0
3,2,13,34,0,0,0,0
3,2,13,35,0,0,0,0
3,2,13,36,0,0,0,0
3,2,13,37,0,0,0,0
3,2,13,38,0,0,0,0
3,2,13,39,0,0,0,0
3,2,13,40,0,0,0,0
3,2,13,41,0,0,0,0
3,2,14,1,497849,497849,360000,360000
3,2,14,2,60596,60596,0,0
3,2,14,3,0,0,0,0
3,2,14,4,0,0,0,0
3,2,14,5,0,0,0,0
3,2,14,6,0,0,0,0
3,2,14,7,0,0,0,0
3,2,14,8,0,0,0,0
3,2,14,9,0,0,0,0
3,2,14,10,0,0,0,0
3,2,14,11,0,0,0,0
3,2,14,12,0,0,0,0
3,2,14,13,0,0,0,0
3,2,14,14,0,0,0,0
3,2,14,15,0,0,0,0
3,2,14,16,0,0,0,0
3,2,14,17,0,0,0,0
3,2,14,18,0,0,0,0
3,2,14,19,0,0,0,0
3,2,14,20,0,0,0,0
3,2,14,21,0,0,0,0
3,2,14,22,0,0,0,0
3,2,14,23,0,0,0,0
3,2,14,24,0,0,0,0
3,2,14,25,0,0,0,0
3,2,14,26,0,0,0,0
3,2,14,27,0,0,0,0
3,2,14,28,0,0,0,0
3,2,14,29,0,0,0,0
3,2,14,30,0,0,0,0
3,2,14,31,0,0,0,0
3,2,14,32,0,0,0,0
3,2,14,33,0,0,0,0
3,2,14,34,0,0,0,0
3,2,14,35,0,0,0,0
3,2,14,36,0,0,0,0
3,2,14,37,0,0,0,0
3,2,14,38,0,0,0,0
3,2,14,39,0,0,0,0
3,2,14,40,0,0,0,0
3,2,14,41,0,0,0,0
3,2,15,1,497849,497849,360000,360000
3,2,15,2,60596.1,60596.1,0,0
3,2,15,3,0,0,0,0
3,2,15,4,0,0,0,0
3,2,15,5,0,0,0,0
3,2,15,6,0,0,0,0
3,2,15,7,0,0,0,0
3,2,15,8,0,0,0,0
3,2,15,9,0,0,0,0
3,2,15,10,0,0,0,0
3,2,15,11,0,0,0,0
3,2,15,12,0,0,0,0
3,2,15,13,0,0,0,0
3,2,15,14,0,0,0,0
3,2,15,15,0,0,0,0
3,2,15,16,0,0,0,0
3,2,15,17,0,0,0,0
3,2,15,18,0,0,0,0
3,2,15,19,0,0,0,0
3,2,15,20,0,0,0,0
3,2,15,21,0,0,0,0
3,2,15,22,0,0,0,0
3,2,15,23,0,0,0,0
3,2,15,24,0,0,0,0
3,2,15,25,0,0,0,0
3,2,15,26,0,0,0,0
3,2,15,27,0,0,0,0
3,2,15,28,0,0,0,0
3,2,15,29,0,0,0,0
3,2,15,30,0,0,0,0
3,2,15,31,0,0,0,0
3,2,15,32,0,0,0,0
3,2,15,33,0,0,0,0
3,2,15,34,0,0,0,0
3,2,15,35,0,0,0,0
3,2,15,36,0,0,0,0
3,2,15,37,0,0,0,0
3,2,15,38,0,0,0,0
3,2,15,39,0,0,0,0
3,2,15,40,0,0,0,0
3,2,15,41,0,0,0,0
3,2,16,1,497849,497849,360000,360000
3,2,16,2,60596.1,60596.1,0,0
3,2,16,3,0,0,0,0
3,2,16,4,0,0,0,0
3,2,16,5,0,0,0,0
3,2,16,6,0,0,0,0
3,2,16,7,0,0,0,0
3,2,16,8,0,0,0,0
3,2,16,9,0,0,0,0
3,2,16,10,0,0,0,0
3,2,16,11,0,0,0,0
3,2,16,12,0,0,0,0
3,2,16,13,0,0,0,0
3,2,16,14,0,0,0,0
3,2,16,15,0,0,0,0
3,2,16,16,0,0,0,0
3,2,16,17,0,0,0,0
3,2,16,18,0,0,0,0
3,2,16,19,0,0,0,0
3,2,16,20,0,0,0,0
3,2,16,21,0,0,0,0
3,2,16,22,0,0,0,0
3,2,16,23,0,0,0,0
3,2,16,24,0,0,0,0
3,2,16,25,0,0,0,0
3,2,16,26,0,0,0,0
3,2,16,27,0,0,0,0
3,2,16,28,0,0,0,0
3,2,16,29,0,0,0,0
3,2,16,30,0,0,0,0
3,2,16,31,0,0,0,0
3,2,16,32,0,0,0,0
3,2,16,33,0,0,0,0
3,2,16,34,0,0,0,0
3,2,16,35,0,0,0,0
3,2,16,36,0,0,0,0
3,2,16,37,0,0,0,0
3,2,16,38,0,0,0,0
3,2,16,39,0,0,0,0
3,2,16,40,0,0,0,0
3,2,16,41,0,0,0,0
3,2,17,1,497849,497849,360000,360000
3,2,17,2,60596.1,60596.1,0,0
3,2,17,3,0,0,0,0
3,2,17,4,0,0,0,0
3,2,17,5,0,0,0,0
3,2,17,6,0,0,0,0
3,2,17,7,0,0,0,0
3,2,17,8,0,0,0,0
3,2,17,9,0,0,0,0
3,2,17,10,0,0,0,0
3,2,17,11,0,0,0,0
3,2,17,12,0,0,0,0
3,2,17,13,0,0,0,0
3,2,17,14,0,0,0,0
3,2,17,15,0,0,0,0
3,2,17,16,0,0,0,0
3,2,17,17,0,0,0,0
3,2,17,18,0,0,0,0
3,2,17,19,0,0,0,0
3,2,17,20,0,0,0,0
3,2,17,21,0,0,0,0
3,2,17,22,0,0,0,0
3,2,17,23,0,0,0,0
3,2,17,24,0,0,0,0
3,2,17,25,0,0,0,0
3,2,17,26,0,0,0,0
3,2,17,27,0,0,0,0
3,2,17,28,0,0,0,0
3,2,17,29,0,0,0,0
3,2,17,30,0,0,0,0
3,2,17,31,0,0,0,0
3,2,17,32,0,0,0,0
3,2,17,33,0,0,0,0
3,2,17,34,0,0,0,0
3,2,17,35,0,0,0,0
3,2,17,36,0,0,0,0
3,2,17,37,0,0,0,0
3,2,17,38,0,0,0,0
3,2,17,39,0,0,0,0
3,2,17,40,0,0,0,0
3,2,17,41,0,0,0,0
3,2,18,1,497849,497849,360000,360000
3,2,18,2,60596.2,60596.2,0,0
3,2,18,3,0,0,0,0
3,2,18,4,0,0,0,0
3,2,18,5,0,0,0,0
3,2,18,6,0,0,0,0
3,2,18,7,0,0,0,0
3,2,18,8,0,0,0,0
3,2,18,9,0,0,0,0
3,2,18,10,0,0,0,0
3,2,18,11,0,0,0,0
3,2,18,12,0,0,0,0
3,2,18,13,0,0,0,0
3,2,18,14,0,0,0,0
3,2,18,15,0,0,0,0
3,2,18,16,0,0,0,0
3,2,18,17,0,0,0,0
3,2,18,18,0,0,0,0
3,2,18,19,0,0,0,0
3,2,18,20,0,0,0,0
3,2,18,21,0,0,0,0
3,2,18,22,0,0,0,0
3,2,18,23,0,0,0,0
3,2,18,24,0,0,0,0
3,2,18,25,0,0,0,0
3,2,18,26,0,0,0,0
3,2,18,27,0,0,0,0
3,2,18,28,0,0,0,0
3,2,18,29,0,0,0,0
3,2,18,30,0,0,0,0
3,2,18,31,0,0,0,0
3,2,18,32,0,0,0,0
3,2,18,33,0,0,0,0
3,2,18,34,0,0,0,0
3,2,18,35,0,0,0,0
3,2,18,36,0,0,0,0
3,2,18,37,0,0,0,0
3,2,18,38,0,0,0,0
3,2,18,39,0,0,0,0
3,2,18,40,0,0,0,0
3,2,18,41,0,0,0,0
3,2,19,1,497849,497849,360000,360000
3,2,19,2,60596.2,60596.2,0,0
3,2,19,3,0,0,0,0
3,2,19,4,0,0,0,0
3,2,19,5,0,0,0,0
3,2,19,6,0,0,0,0
3,2,19,7,0,0,0,0
3,2,19,8,0,0,0,0
3,2,19,9,0,0,0,0
3,2,19,10,0,0,0,0
3,2,19,11,0,0,0,0
3,2,19,12,0,0,0,0
3,2,19,13,0,0,0,0
3,2,19,14,0,0,0,0
3,2,19,15,0,0,0,0
3,2,19,16,0,0,0,0
3,2,19,17,0,0,0,0
3,2,19,18,0,0,0,0
3,2,19,19,0,0,0,0
3,2,19,20,0,0,0,0
3,2,19,21,0,0,0,0
3,2,19,22,0,0,0,0
3,2,19,23,0,0,0,0
3,2,19,24,0,0,0,0
3,2,19,25,0,0,0,0
3,2,19,26,0,0,0,0
3,2,19,27,0,0,0,0
3,2,19,28,0,0,0,0
3,2,19,29,0,0,0,0
3,2,19,30,0,0,0,0
3,2,19,31,0,0,0,0
3,2,19,32,0,0,0,0
3,2,19,33,0,0,0,0
3,2,19,34,0,0,0,0
3,2,19,35,0,0,0,0
3,2,19,36,0,0,0,0
3,2,19,37,0,0,0,0
3,2,19,38,0,0,0,0
3,2,19,39,0,0,0,0
3,2,19,40,0,0,0,0
3,2,19,41,0,0,0,0
3,2,20,1,497849,497849,360000,360000
3,2,20,2,60596.2,60596.2,0,0
3,2,20,3,0,0,0,0
3,2,20,4,0,0,0,0
3,2,20,5,0,0,0,0
3,2,20,6,0,0,0,0
3,2,20,7,0,0,0,0
3,2,20,8,0,0,0,0
3,2,20,9,0,0,0,0
3,2,20,10,0,0,0,0
3,2,20,11,0,0,0,0
3,2,20,12,0,0,0,0
3,2,20,13,0,0,0,0
3,2,20,14,0,0,0,0
3,2,20,15,0,0,0,0
3,2,20,16,0,0,0,0
3,2,20,17,0,0,0,0
3,2,20,18,0,0,0,0
3,2,20,19,0,0,0,0
3,2,20,20,0,0,0,0
3,2,20,21,0,0,0,0
3,2,20,22,0,0,0,0
3,2,20,23,0,0,0,0
3,2,20,24,0,0,0,0
3,2,20,25,0,0,0,0
3,2,20,26,0,0,0,0
3,2,20,27,0,0,0,0
3,2,20,28,0,0,0,0
3,2,20,29,0,0,0,0
3,2,20,30,0,0,0,0
3,2,20,31,0,0,0,0
3,2,20,32,0,0,0,0
3,2,20,33,0,0,0,0
3,2,20,34,0,0,0,0
3,2,20,35,0,0,0,0
3,2,20,36,0,0,0,0
3,2,20,37,0,0,0,0
3,2,20,38,0,0,0,0
3,2,20,39,0,0,0,0
3,2,20,40,0,0,0,0
3,2,20,41,0,0,0,0
